,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,movie_id,runtime_minutes,genres
777,2012-02-03,big miracle,40.0,20.1573,25.26868,-14.73132,tt1430615,107.0,"Biography,Drama,Family"
778,2012-12-21,the impossible,40.0,19.019882,169.590606,129.590606,tt1649419,114.0,"Drama,History,Thriller"
779,2012-03-09,a thousand words,40.0,18.450127,20.790486,-19.209514,tt0763831,91.0,"Comedy,Drama"
780,2015-03-20,the gunman,40.0,10.664749,18.594227,-21.405773,tt2515034,115.0,"Action,Crime,Drama"
782,2013-08-16,paranoia,40.0,7.388654,16.340767,-23.659233,tt1413495,106.0,"Drama,Thriller"
789,2015-07-10,baahubali: the beginning,40.0,6.738,26.736665,-13.263335000000001,tt2631186,159.0,"Action,Drama"
790,2018-03-09,the hurricane heist,40.0,6.115824,30.963684,-9.036316,tt5360952,103.0,"Action,Adventure,Crime"
791,2015-11-25,victor frankenstein,40.0,5.775076,31.124367,-8.875633,tt1976009,110.0,"Drama,Horror,Sci-Fi"
792,2014-06-27,snowpiercer,40.0,4.563029,88.06988,48.06988,tt1706620,126.0,"Action,Drama,Sci-Fi"
793,2016-11-11,billy lynn's long halftime walk,40.0,1.738477,30.230402,-9.769597999999998,tt2513074,113.0,"Action,Drama,Thriller"
794,2012-10-05,frankenweenie,39.0,35.287788,81.150788,42.150788000000006,tt1142977,87.0,"Animation,Comedy,Family"
796,2017-06-02,captain underpants: the first epic movie,38.0,73.921,126.577874,88.577874,tt2091256,89.0,"Action,Animation,Comedy"
797,2015-04-17,paul blart: mall cop 2,38.0,71.091594,107.650646,69.650646,tt3450650,94.0,"Action,Comedy,Crime"
798,2016-12-23,why him?,38.0,60.323786,117.425156,79.425156,tt4501244,111.0,Comedy
799,2011-04-22,water for elephants,38.0,58.709717,116.809717,78.809717,tt1067583,120.0,"Drama,Romance"
800,2010-10-08,life as we know it,38.0,53.374681,105.887837,67.887837,tt1055292,114.0,"Comedy,Drama,Romance"
802,2013-09-06,riddick,38.0,42.025135,94.763758,56.763757999999996,tt1411250,119.0,"Action,Adventure,Sci-Fi"
803,2016-01-22,the 5th wave,38.0,34.912982,111.336398,73.336398,tt2304933,112.0,"Action,Adventure,Drama"
804,2013-09-20,rush,38.0,26.947624,98.230839,60.230839,tt1979320,123.0,"Action,Biography,Drama"
809,2017-10-20,only the brave,38.0,18.340051,24.555177,-13.444823,tt3829920,134.0,"Action,Biography,Drama"
810,2011-10-14,the thing,38.0,16.999934,27.573078,-10.426922000000001,tt0905372,103.0,"Horror,Mystery,Sci-Fi"
812,2018-09-21,the sisters brothers,38.0,3.143056,13.143056,-24.856944,tt4971344,122.0,"Adventure,Comedy,Crime"
813,2019-01-11,the upside,37.5,108.235497,119.024536,81.524536,tt1987680,126.0,"Comedy,Drama"
814,2012-05-18,what to expect when you're expecting,37.5,41.152203,88.473016,50.973016,tt1586265,110.0,"Comedy,Drama,Romance"
815,2012-09-14,the master,37.5,16.247159,50.647416,13.147416,tt1560747,138.0,Drama
820,2013-08-07,we're the millers,37.0,150.394119,267.816276,230.81627600000002,tt1723121,110.0,"Comedy,Crime"
822,2015-11-25,creed,37.0,109.767581,173.567581,136.567581,tt3076658,133.0,"Drama,Sport"
824,2010-09-17,the town,37.0,92.186262,152.566881,115.566881,tt0840361,125.0,"Crime,Drama,Thriller"
826,2011-09-23,dolphin tale,37.0,72.286779,96.068724,59.068724,tt1564349,113.0,"Drama,Family"
828,2018-02-23,game night,37.0,69.179066,117.378084,80.378084,tt2704998,100.0,"Action,Comedy,Crime"
829,2016-02-12,how to be single,37.0,46.843513,100.00378,63.003780000000006,tt1292566,110.0,"Comedy,Drama,Romance"
830,2010-02-26,cop out,37.0,44.875481,55.90991,18.909910000000004,tt1385867,107.0,"Action,Comedy,Crime"
831,2011-01-28,the rite,37.0,33.047633,97.143987,60.143986999999996,tt1161864,114.0,"Drama,Horror,Mystery"
832,2015-05-29,aloha,37.0,21.05203,25.387091,-11.612908999999998,tt1243974,105.0,"Comedy,Drama,Romance"
833,2018-10-05,a star is born,36.0,215.288866,433.449571,397.449571,tt1517451,136.0,"Drama,Music,Romance"
835,2011-02-11,gnomeo & juliet,36.0,99.96767,193.737977,157.737977,tt0377981,84.0,"Adventure,Animation,Comedy"
836,2010-03-26,hot tub time machine,36.0,50.269859,65.96775,29.967749999999995,tt1231587,101.0,"Comedy,Sci-Fi"
837,2014-09-12,dolphin tale 2,36.0,42.024533,57.824533,21.824533000000002,tt2978462,107.0,"Drama,Family"
838,2016-12-16,collateral beauty,36.0,31.016021,85.309093,49.309093000000004,tt4682786,97.0,"Drama,Romance"
840,2011-05-06,there be dragons,36.0,1.069334,4.02099,-31.97901,tt1316616,122.0,"Biography,Drama,War"
841,2017-09-08,it,35.0,327.481748,697.457969,662.457969,tt1396484,135.0,"Horror,Thriller"
842,2010-12-22,true grit,35.0,171.243005,252.276928,217.276928,tt1403865,110.0,"Adventure,Drama,Western"
843,2013-02-08,identity thief,35.0,134.50692,175.361578,140.361578,tt2024432,111.0,"Adventure,Comedy,Crime"
844,2011-07-08,horrible bosses,35.0,117.538559,212.417601,177.417601,tt1499658,98.0,"Comedy,Crime"
845,2015-07-17,trainwreck,35.0,110.2127,141.123897,106.123897,tt3152624,125.0,"Comedy,Drama,Romance"
846,2013-12-13,saving mr. banks,35.0,83.299761,114.962525,79.962525,tt2140373,125.0,"Biography,Comedy,Drama"
847,2012-12-21,this is 40,35.0,67.544505,90.221182,55.221182,tt1758830,134.0,"Comedy,Romance"
848,2010-04-30,a nightmare on elm street,35.0,63.075011,117.729621,82.729621,tt1179056,95.0,"Crime,Drama,Horror"
849,2010-10-08,secretariat,35.0,59.699513,60.376247,25.376247,tt1028576,123.0,"Biography,Drama,Family"
850,2011-07-22,friends with benefits,35.0,55.802754,146.595891,111.595891,tt1632708,109.0,"Comedy,Romance"
851,2016-05-20,neighbors 2: sorority rising,35.0,55.34073,108.757621,73.757621,tt4438848,92.0,Comedy
852,2018-06-29,sicario: day of the soldado,35.0,50.06585,75.885196,40.88519599999999,tt5052474,122.0,"Action,Crime,Drama"
853,2015-05-22,poltergeist,35.0,47.425125,95.713069,60.713069000000004,tt1029360,93.0,"Horror,Thriller"
854,2018-10-12,goosebumps 2: haunted halloween,35.0,46.697321,93.291478,58.291478,tt5664636,90.0,"Adventure,Comedy,Family"
855,2018-01-19,12 strong,35.0,45.819713,71.118378,36.11837800000001,tt1413492,130.0,"Action,Drama,History"
856,2011-05-06,something borrowed,35.0,39.046489,65.084116,30.084115999999995,tt0491152,112.0,"Comedy,Drama,Romance"
857,2011-10-28,in time,35.0,37.553932,165.103952,130.103952,tt1637688,109.0,"Action,Crime,Drama"
858,2010-04-23,the back-up plan,35.0,37.490007,75.281179,40.281178999999995,tt1212436,104.0,"Comedy,Romance"
859,2011-11-09,j. edgar,35.0,37.30603,84.60603,49.606030000000004,tt1616195,137.0,"Biography,Crime,Drama"
860,2018-08-17,mile 22,35.0,36.108758,66.295121,31.295120999999995,tt4560436,94.0,"Action,Adventure,Thriller"
861,2015-05-08,hot pursuit,35.0,34.580201,45.671512,10.671512,tt2967224,87.0,"Action,Comedy,Crime"
863,2015-12-25,concussion,35.0,34.531832,50.36379,15.363790000000002,tt3322364,123.0,"Biography,Drama,Sport"
865,2017-10-13,the foreigner,35.0,34.393507,140.78336,105.78335999999999,tt1615160,113.0,"Action,Thriller"
871,2018-06-01,adrift,35.0,31.445011,57.897191,22.897191,tt6306064,96.0,"Action,Adventure,Biography"
872,2017-01-06,underworld: blood wars,35.0,30.353973,81.209222,46.209222,tt3717252,91.0,"Action,Adventure,Fantasy"
873,2010-08-20,nanny mcphee returns,35.0,29.197642,97.799865,62.799865,tt1415283,109.0,"Comedy,Family,Fantasy"
874,2011-09-23,abduction,35.0,28.087155,86.648359,51.648359,tt1600195,106.0,"Action,Mystery,Thriller"
879,2012-10-19,alex cross,35.0,25.888412,35.426759,0.426758999999997,tt1712170,101.0,"Action,Crime,Mystery"
880,2016-09-16,bridget jones's baby,35.0,24.139805,205.822688,170.822688,tt1473832,123.0,"Comedy,Drama,Romance"
881,2016-03-04,whiskey tango foxtrot,35.0,23.083334,25.350747,-9.649253000000002,tt3553442,112.0,"Biography,Comedy,Drama"
882,2015-08-21,hitman: agent 47,35.0,22.46745,82.182803,47.18280300000001,tt2679042,96.0,"Action,Adventure,Crime"
883,2012-08-24,premium rush,35.0,20.275446,31.393201,-3.6067989999999988,tt1547234,91.0,"Action,Crime,Thriller"
884,2013-01-18,broken city,35.0,19.701164,34.480045,-0.519955000000003,tt1235522,109.0,"Crime,Drama,Thriller"
885,2010-04-30,furry vengeance,35.0,17.630465,39.340177,4.340176999999997,tt0492389,92.0,"Comedy,Family"
886,2013-01-25,parker,35.0,17.616641,48.543388,13.543388,tt1904996,118.0,"Action,Crime,Thriller"
887,2011-05-27,the tree of life,35.0,13.305665,61.721826,26.721826,tt0478304,139.0,"Drama,Fantasy"
889,2014-03-28,sabotage,35.0,10.508518,18.376443,-16.623557,tt1742334,109.0,"Action,Crime,Drama"
891,2015-03-06,unfinished business,35.0,10.219501,13.214051,-21.785949000000002,tt2358925,91.0,"Comedy,Drama"
898,2015-09-30,the walk,35.0,10.161183,61.492104,26.492103999999998,tt3488710,123.0,"Adventure,Biography,Drama"
899,2013-11-29,mandela: long walk to freedom,35.0,8.323085,29.890402,-5.109597999999998,tt2304771,141.0,"Biography,Drama,History"
900,2016-03-11,the brothers grimsby,35.0,6.864016,28.72047,-6.279530000000001,tt3381008,83.0,"Action,Adventure,Comedy"
901,2017-10-20,the snowman,35.0,6.670765,43.226146,8.226146,tt1758810,119.0,"Crime,Drama,Mystery"
902,2011-01-28,biutiful,35.0,5.101237,24.687524,-10.312476,tt1164999,148.0,"Drama,Romance"
903,2016-04-22,a hologram for the king,35.0,4.212494,11.84601,-23.15399,tt2980210,98.0,"Comedy,Drama,Romance"
904,2012-09-14,stolen,35.0,0.289773,17.967746,-17.032254,tt1656186,96.0,"Action,Crime,Thriller"
907,2011-10-14,trespass,35.0,0.016816,0.786532,-34.213468,tt1674784,91.0,"Crime,Drama,Thriller"
909,2011-12-25,the darkest hour,34.8,21.443494,62.831715,28.031715000000005,tt1093357,89.0,"Action,Adventure,Horror"
911,2017-06-28,baby driver,34.0,107.825862,228.104185,194.104185,tt3890160,113.0,"Action,Crime,Drama"
912,2014-09-19,the maze runner,34.0,102.427862,348.319861,314.319861,tt1790864,113.0,"Action,Mystery,Sci-Fi"
913,2015-04-10,the longest ride,34.0,37.446117,63.802928,29.802928,tt2726560,123.0,"Drama,Romance"
914,2018-08-03,the darkest minds,34.0,12.695691,38.361428,4.3614279999999965,tt4073790,104.0,"Action,Adventure,Drama"
915,2014-09-05,thunder and the house of magic,34.0,0.004091,62.58252,28.582520000000002,tt3148834,85.0,"Adventure,Animation,Comedy"
916,2016-07-08,mike and dave need wedding dates,33.0,46.009673,75.8981,42.8981,tt2823054,98.0,"Adventure,Comedy,Romance"
917,2012-07-27,step up revolution,33.0,35.074677,165.55229,132.55229,tt1800741,99.0,"Drama,Music,Romance"
918,2012-04-27,safe,33.0,17.14208,41.495213,8.495213,tt1656190,94.0,"Action,Crime,Thriller"
920,2015-07-31,the young and prodigious t.s. spivet,33.0,0.176847,0.357687,-32.642313,tt1981107,105.0,"Action,Adventure,Comedy"
921,2015-10-30,freaks of nature,33.0,0.070958,0.070958,-32.929042,tt1817771,92.0,"Comedy,Horror,Sci-Fi"
922,2011-05-13,bridesmaids,32.5,169.211718,289.632023,257.132023,tt1478338,125.0,"Comedy,Romance"
923,2013-04-26,the big wedding,32.5,21.819348,48.425971,15.925970999999997,tt1931435,89.0,"Comedy,Drama,Romance"
925,2012-02-24,wanderlust,32.5,17.288155,24.159934,-8.340066,tt1655460,98.0,"Comedy,Romance"
929,2013-06-12,this is the end,32.0,101.470202,126.539117,94.539117,tt1245492,107.0,"Comedy,Fantasy"
930,2010-08-27,takers,32.0,57.74472,70.587268,38.587267999999995,tt1135084,107.0,"Action,Crime,Thriller"
931,2011-04-01,source code,32.0,54.712227,140.428499,108.42849899999999,tt0945513,93.0,"Action,Drama,Sci-Fi"
932,2018-04-20,i feel pretty,32.0,48.795601,91.553797,59.553797,tt6791096,110.0,"Comedy,Romance"
933,2011-02-18,"big mommas: like father, like son",32.0,37.915414,82.33245,50.332449999999994,tt1464174,107.0,"Action,Comedy,Crime"
934,2013-03-15,the incredible burt wonderstone,32.0,22.537881,27.392609,-4.607391,tt0790628,100.0,"Adventure,Comedy,Fantasy"
935,2018-10-12,bad times at the el royale,32.0,17.839115,29.204379,-2.7956210000000006,tt6628394,141.0,"Crime,Drama,Mystery"
936,2010-09-03,going the distance,32.0,17.804299,43.60399,11.603990000000003,tt1322312,102.0,"Comedy,Romance"
939,2010-03-19,repo men,32.0,13.942007,18.195238,-13.804762,tt1053424,111.0,"Action,Crime,Sci-Fi"
941,2016-04-15,criminal,31.5,14.708696,38.771262,7.271262,tt3014866,113.0,"Action,Crime,Drama"
942,2013-04-12,42,31.0,95.020213,97.470701,66.470701,tt0453562,128.0,"Biography,Drama,Sport"
943,2012-11-02,flight,31.0,93.772375,160.558438,129.558438,tt1907668,138.0,"Drama,Thriller"
945,2014-03-07,the grand budapest hotel,31.0,59.076019,163.981261,132.981261,tt2278388,99.0,"Adventure,Comedy,Crime"
946,2015-07-29,vacation,31.0,58.884188,102.3065,71.3065,tt1524930,99.0,"Adventure,Comedy"
947,2019-02-13,isn't it romantic,31.0,48.791187,48.791187,17.791187,tt2452244,89.0,"Comedy,Fantasy,Romance"
948,2010-01-22,extraordinary measures,31.0,12.482741,15.826984,-15.173016,tt1244659,106.0,Drama
949,2017-08-25,birth of the dragon,31.0,6.901965,7.22049,-23.779510000000002,tt2720826,95.0,"Action,Biography,Drama"
950,2018-08-15,crazy rich asians,30.0,174.532921,238.099711,208.099711,tt3104988,120.0,"Comedy,Romance"
951,2012-02-10,the vow,30.0,125.01403,197.61816,167.61816,tt1606389,104.0,"Drama,Romance"
952,2013-08-16,lee daniels' the butler,30.0,116.632095,177.025498,147.025498,tt1327773,132.0,"Biography,Drama"
953,2015-12-18,sisters,30.0,87.044645,106.03066,76.03066,tt1850457,118.0,Comedy
960,2017-08-18,the hitman's bodyguard,30.0,75.468583,172.778667,142.778667,tt1959563,118.0,"Action,Comedy,Thriller"
961,2012-09-28,looper,30.0,66.486205,170.466405,140.466405,tt1276104,113.0,"Action,Crime,Drama"
962,2013-02-01,warm bodies,30.0,66.380662,115.121608,85.121608,tt1588173,98.0,"Comedy,Horror,Romance"
963,2014-01-17,the nut job,30.0,64.251538,122.529966,92.529966,tt1821658,85.0,"Adventure,Animation,Comedy"
964,2012-08-08,hope springs,30.0,63.536011,133.085295,103.085295,tt1535438,100.0,"Comedy,Drama,Romance"
966,2011-05-20,midnight in paris,30.0,56.816662,162.502774,132.502774,tt1605783,94.0,"Comedy,Fantasy,Romance"
967,2017-11-22,darkest hour,30.0,56.44312,150.807172,120.80717200000001,tt4555426,125.0,"Biography,Drama,History"
970,2018-05-11,life of the party,30.0,53.059911,65.759911,35.759911,tt5619332,105.0,Comedy
972,2010-05-14,letters to juliet,30.0,53.032453,82.148538,52.148538,tt0892318,105.0,"Adventure,Comedy,Drama"
973,2015-07-24,southpaw,30.0,52.421953,94.156456,64.156456,tt1798684,124.0,"Drama,Sport"
974,2017-07-28,atomic blonde,30.0,51.573925,98.345423,68.345423,tt2406566,115.0,"Action,Mystery,Thriller"
975,2015-09-18,sicario,30.0,46.889293,84.393749,54.393749,tt3397884,121.0,"Action,Crime,Drama"
976,2018-01-19,den of thieves,30.0,44.947622,80.131391,50.131390999999994,tt1259528,140.0,"Action,Crime,Drama"
977,2012-04-13,the three stooges,30.0,44.338224,54.052249,24.052249000000003,tt0383010,92.0,"Comedy,Family"
979,2014-10-24,john wick,30.0,43.037835,76.235001,46.235001,tt2911666,101.0,"Action,Crime,Thriller"
980,2015-04-24,the age of adaline,30.0,42.629776,68.984536,38.984536000000006,tt1655441,112.0,"Drama,Fantasy,Romance"
981,2010-08-06,step up 3d,30.0,42.400223,165.889117,135.889117,tt1193631,107.0,"Drama,Music,Romance"
982,2012-04-13,the cabin in the woods,30.0,42.073277,70.689968,40.68996799999999,tt1259521,95.0,Horror
983,2011-04-08,hanna,30.0,40.259119,65.343694,35.343694,tt0993842,111.0,"Action,Drama,Thriller"
985,2013-09-13,the family,30.0,36.918811,51.078541,21.078541,tt2404311,111.0,"Comedy,Crime,Thriller"
991,2018-02-09,the 15:17 to paris,30.0,36.276286,56.0962,26.096200000000003,tt6802308,94.0,"Biography,Drama,Thriller"
992,2011-07-01,larry crowne,30.0,35.608245,61.449135,31.449135,tt1583420,98.0,"Comedy,Drama,Romance"
993,2013-10-18,carrie,30.0,35.266619,82.40952,52.40952,tt1939659,100.0,"Drama,Horror"
994,2018-03-02,death wish,30.0,34.017028,48.575965,18.575964999999997,tt1137450,107.0,"Action,Crime,Drama"
995,2010-11-24,love & other drugs,30.0,32.367005,102.716321,72.716321,tt0758752,112.0,"Comedy,Drama,Romance"
996,2015-06-03,entourage,30.0,32.363404,46.438538,16.438538,tt1674771,104.0,Comedy
997,2013-02-08,side effects,30.0,32.172757,66.742138,36.742138,tt2053463,106.0,"Crime,Drama,Mystery"
998,2014-07-02,deliver us from evil,30.0,30.577122,87.956618,57.956618000000006,tt2377322,118.0,"Horror,Mystery,Thriller"
999,2014-08-01,get on up,30.0,30.569935,33.339868,3.3398680000000027,tt2473602,139.0,"Biography,Drama,Music"
1000,2017-12-25,molly's game,30.0,28.780744,53.296424,23.296424000000002,tt4209788,140.0,"Biography,Crime,Drama"
1001,2012-04-27,the five-year engagement,30.0,28.700285,61.623819,31.623818999999997,tt1195478,124.0,"Comedy,Romance"
1002,2011-07-15,winnie the pooh,30.0,26.692846,50.145607,20.145607,tt1449283,63.0,"Adventure,Animation,Comedy"
1003,2018-09-14,white boy rick,30.0,24.004833,25.947983,-4.052016999999999,tt4537896,111.0,"Crime,Drama"
1004,2011-02-04,sanctum,30.0,23.20931,108.957098,78.957098,tt0881320,108.0,"Adventure,Drama,Thriller"
1005,2017-08-25,ballerina,30.0,21.85807,96.892829,66.892829,tt2560702,50.0,"Biography,Documentary"
1006,2010-11-19,the next three days,30.0,21.148651,67.255916,37.255916,tt1458175,133.0,"Action,Crime,Drama"
1007,2018-01-12,proud mary,30.0,20.868638,21.709539,-8.290461,tt6421110,89.0,"Action,Crime,Drama"
1008,2013-10-04,runner runner,30.0,19.316646,60.51268,30.512680000000003,tt2364841,88.0,"Crime,Thriller"
1009,2017-04-28,baahubali 2: the conclusion,30.0,18.985794,263.502914,233.50291399999998,tt4849438,167.0,"Action,Drama"
1010,2011-08-19,fright night,30.0,18.298649,40.520649,10.520648999999999,tt1438176,106.0,"Comedy,Horror"
1011,2017-09-15,mother!,30.0,17.800004,42.531076,12.531075999999999,tt5109784,121.0,"Drama,Horror,Mystery"
1012,2015-10-09,steve jobs,30.0,17.766658,35.579007,5.579006999999997,tt2080374,122.0,"Biography,Drama"
1014,2013-01-18,the last stand,30.0,12.050299,48.330757,18.330757,tt1549920,107.0,"Action,Thriller"
1016,2013-03-08,dead man down,30.0,10.895295,19.599974,-10.400026,tt2101341,118.0,"Action,Crime,Drama"
1017,2011-04-29,hoodwinked too! hood vs. evil,30.0,10.143779,23.353111,-6.646889000000002,tt0844993,86.0,"Animation,Comedy,Crime"
1018,2017-04-14,the lost city of z,30.0,8.574339,17.121823,-12.878177,tt1212428,141.0,"Adventure,Biography,Drama"
1019,2017-02-03,the space between us,30.0,7.885294,16.481405,-13.518595000000001,tt3922818,120.0,"Adventure,Drama,Romance"
1020,2011-01-14,barney's version,30.0,7.50256,8.845575,-21.154425,tt1423894,134.0,"Comedy,Drama"
1022,2018-08-31,kin,30.0,5.718096,10.096821,-19.903179,tt6017942,102.0,"Action,Drama,Sci-Fi"
1023,2017-09-22,stronger,30.0,4.211129,8.786752,-21.213248,tt3881784,119.0,"Biography,Drama"
1026,2019-06-14,shaft,30.0,0.6,0.6,-29.4,tt4463894,,"Action,Comedy,Crime"
1027,2011-09-23,machine gun preacher,30.0,0.53869,3.721988,-26.278012,tt1586752,129.0,"Action,Biography,Crime"
1028,2018-02-02,bilal: a new breed of hero,30.0,0.490973,0.648599,-29.351401,tt3576728,105.0,"Action,Adventure,Animation"
1031,2015-01-30,wild card,30.0,0.0032,4.315789,-25.684211,tt2231253,92.0,"Action,Crime,Drama"
1032,2015-06-05,united passions,30.0,0.000918,0.168832,-29.831168,tt2814362,110.0,"Drama,History,Sport"
1034,2017-02-24,collide,29.2,2.280004,5.466698,-23.733302,tt2126235,99.0,"Action,Crime,Thriller"
1035,2015-05-15,pitch perfect 2,29.0,184.29623,287.625468,258.625468,tt2848292,115.0,"Comedy,Music"
1037,2018-09-28,night school,29.0,77.33913,103.008792,74.008792,tt6781982,111.0,Comedy
1038,2016-04-08,the boss,29.0,63.07756,78.652207,49.652207000000004,tt2702724,99.0,Comedy
1039,2017-08-18,logan lucky,29.0,27.778642,44.264271,15.264271,tt5439796,118.0,"Comedy,Crime,Drama"
1040,2016-08-12,florence foster jenkins,29.0,27.38377,56.000339,27.000338999999997,tt4136084,111.0,"Biography,Comedy,Drama"
1041,2015-08-14,straight outta compton,28.0,161.197785,202.182981,174.182981,tt1398426,147.0,"Biography,Drama,History"
1042,2017-07-21,girls trip,28.0,115.108515,140.886353,112.88635300000001,tt3564472,122.0,"Comedy,Drama"
1043,2017-11-01,a bad moms christmas,28.0,72.110659,127.71055,99.71055,tt6359956,104.0,"Adventure,Comedy"
1044,2013-02-14,safe haven,28.0,71.39912,94.050951,66.050951,tt1702439,115.0,"Drama,Romance,Thriller"
1046,2015-12-11,the big short,28.0,70.25987,133.162752,105.16275200000001,tt1596363,130.0,"Biography,Comedy,Drama"
1047,2014-10-10,"alexander and the terrible, horrible, no good, very bad day",28.0,66.954149,101.379287,73.379287,tt1698641,81.0,"Comedy,Family"
1048,2013-01-28,last vegas,28.0,63.914167,112.914167,84.914167,tt1204975,105.0,"Comedy,Drama"
1050,2018-06-15,tag,28.0,54.730625,77.026186,49.026185999999996,tt2854926,100.0,Comedy
1055,2010-04-16,kick-ass,28.0,48.071303,97.531134,69.531134,tt1250777,117.0,"Action,Comedy"
1056,2011-08-12,30 minutes or less,28.0,37.053924,40.966716,12.966715999999998,tt1622547,83.0,"Action,Comedy,Crime"
1057,2014-02-21,3 days to kill,28.0,30.697999,38.9599,10.959899999999998,tt2172934,117.0,"Action,Drama,Thriller"
1058,2013-08-16,kick-ass 2,28.0,28.795985,63.129909,35.129909,tt1650554,103.0,"Action,Comedy,Crime"
1059,2014-09-19,a walk among the tombstones,28.0,26.017685,62.108587,34.108587,tt0365907,114.0,"Action,Crime,Drama"
1060,2010-01-15,the spy next door,28.0,24.307106,46.752858,18.752858000000003,tt1273678,94.0,"Action,Comedy,Family"
1061,2014-04-25,brick mansions,28.0,20.396829,73.421224,45.421223999999995,tt1430612,90.0,"Action,Crime"
1062,2015-08-21,american ultra,28.0,14.439985,30.295028,2.2950279999999985,tt3316948,96.0,"Action,Comedy,Sci-Fi"
1063,2016-02-05,pride and prejudice and zombies,28.0,10.907291,16.6383,-11.361699999999999,tt1374989,108.0,"Action,Comedy,Horror"
1064,2015-10-30,our brand is crisis,28.0,7.002261,8.594558,-19.405442,tt1018765,107.0,"Comedy,Drama"
1065,2012-01-13,joyful noise,27.5,30.932113,31.157914,3.6579140000000017,tt1710396,118.0,"Comedy,Drama,Music"
1066,2011-10-28,anonymous,27.5,4.463292,15.815509,-11.684491,tt1521197,130.0,"Drama,Thriller"
1069,2011-03-18,limitless,27.0,79.249455,155.564919,128.564919,tt1219289,105.0,"Mystery,Sci-Fi,Thriller"
1072,2016-05-13,money monster,27.0,41.012075,93.466095,66.466095,tt2241351,98.0,"Crime,Drama,Thriller"
1073,2011-08-19,spy kids 4-d: all the time in the world,27.0,38.536376,80.681183,53.681183000000004,tt1517489,89.0,"Action,Adventure,Comedy"
1075,2016-11-23,rules don't apply,26.7,3.652206,3.871448,-22.828552,tt1974420,127.0,"Comedy,Drama,Romance"
1076,2011-12-09,new year's eve,26.0,54.544638,146.850273,120.85027299999999,tt1598822,113.0,"Comedy,Romance"
1078,2013-04-26,pain & gain,26.0,49.875291,81.275291,55.275290999999996,tt1980209,129.0,"Action,Comedy,Crime"
1079,2010-01-22,legion,26.0,40.16808,67.647574,41.647574000000006,tt1038686,100.0,"Action,Fantasy,Horror"
1080,2012-08-29,lawless,26.0,37.397291,54.393687,28.393687,tt1212450,116.0,"Crime,Drama"
1082,2014-10-17,the best of me,26.0,26.766213,41.059418,15.059418,tt1972779,118.0,"Drama,Romance"
1083,2012-04-27,the raven,26.0,16.008272,30.601801,4.601800999999998,tt1486192,110.0,"Crime,Mystery,Thriller"
1084,2015-07-10,self/less,26.0,12.279691,33.667319,7.667318999999999,tt2140379,117.0,"Action,Mystery,Sci-Fi"
1085,2013-10-18,the fifth estate,26.0,3.254172,6.154172,-19.845828,tt1837703,128.0,"Biography,Drama,Thriller"
1087,2014-03-21,blood ties,26.0,0.042472,2.923959,-23.076041,tt1747958,127.0,"Action,Crime,Drama"
1091,2011-08-10,the help,25.0,169.705587,213.120004,188.120004,tt1454029,146.0,Drama
1092,2016-12-25,hidden figures,25.0,169.607287,231.771716,206.771716,tt4846340,127.0,"Biography,Drama,History"
1093,2014-01-17,ride along,25.0,134.202565,153.7338,128.7338,tt1408253,99.0,"Action,Comedy,Crime"
1095,2010-02-05,dear john,25.0,80.014842,142.033509,117.03350900000001,tt0989757,108.0,"Drama,Romance,War"
1096,2012-12-25,parental guidance,25.0,77.267296,120.832383,95.832383,tt1047540,105.0,"Comedy,Family"
1097,2011-01-21,no strings attached,25.0,70.66222,149.228078,124.22807800000001,tt1411238,108.0,"Comedy,Romance"
1100,2012-01-13,contraband,25.0,66.528,98.406855,73.406855,tt1524137,109.0,"Action,Crime,Drama"
1101,2017-01-27,a dog's purpose,25.0,64.32189,203.671625,178.671625,tt1753383,100.0,"Adventure,Comedy,Drama"
1102,2012-04-20,the lucky one,25.0,60.457138,96.633833,71.633833,tt1327194,101.0,"Drama,Romance"
1103,2011-04-22,madea's big happy family,25.0,53.345287,54.160818,29.160818,tt1787759,106.0,"Comedy,Drama"
1104,2013-12-13,a madea christmas,25.0,52.543354,52.543354,27.543354,tt2609758,100.0,"Comedy,Drama,Romance"
1105,2012-01-27,the grey,25.0,51.580136,81.249176,56.249176000000006,tt1601913,117.0,"Action,Adventure,Drama"
1106,2014-08-15,the giver,25.0,45.090374,66.540205,41.540205,tt0435651,97.0,"Drama,Romance,Sci-Fi"
1107,2015-11-20,the night before,25.0,43.035725,52.427346,27.427346,tt3530002,101.0,"Adventure,Comedy,Fantasy"
1110,2013-12-25,august: osage county,25.0,37.73881,50.73881,25.73881,tt1322269,121.0,"Comedy,Drama"
1111,2014-05-16,million dollar arm,25.0,36.447959,39.217912,14.217911999999998,tt1647668,124.0,"Biography,Drama,Sport"
1112,2018-09-07,peppermint,25.0,35.418723,51.800758,26.800758000000002,tt6850820,101.0,"Action,Crime,Drama"
1114,2014-12-10,the gambler,25.0,33.680992,38.718031,13.718031000000003,tt2039393,111.0,"Crime,Drama,Thriller"
1119,2016-04-29,mother's day,25.0,32.492859,52.367022,27.367022,tt4824302,118.0,"Comedy,Drama,Romance"
1120,2017-02-17,fist fight,25.0,32.187017,40.286416,15.286416000000003,tt3401882,91.0,Comedy
1121,2011-12-09,the sitter,25.0,30.542576,38.749404,13.749403999999998,tt1366344,81.0,Comedy
